player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Bryan Cook,55940,S,KC,17,0,16,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.3,2,596,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Antonio Hamilton Sr.,11353,CB,ATL,2,0,2,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,12.0,3,25,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Tyler Owens,99271,S,WAS,1,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Dee Winters,99376,LB,SF,15,1,28,0,0,1,0,0,0,68.8,11,0,0.0,0,0,0,0,8.4,16,190,0,0.0,0,0,0,0,31.3,5,0,0.0,0,0,0,0,0,0
Jonathan Jones,11217,CB,NE,17,0,19,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,2,400,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Grant Stuard,55933,LB,IND,9,0,14,0,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,7.1,7,98,0,0.0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,0,0
Jalen Mills,10867,S,NYJ,9,0,22,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,1.7,4,238,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kindle Vildor,49346,CB,DET,13,0,11,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.7,1,147,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kyu Blu Kelly,100375,CB,LV,1,0,23,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,12.5,1,8,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brandon Dorlus,100452,DI,ATL,2,0,2,0,0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
M.J. Stewart,49397,S,HST,8,0,13,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.6,2,55,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick McCloud,49535,CB,SF,9,0,28,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,2.5,3,119,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Matt Dickerson,49601,DI,MIA,3,0,17,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,0,0
Patrick McMorris,101309,S,MIA,1,0,17,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,12.5,1,8,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
JL Skinner,101311,S,DEN,5,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,33.3,2,6,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Kendall Fuller,10718,CB,MIA,11,0,17,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0.9,3,321,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Adisa Isaac,101406,ED,BLT,3,0,3,0,0,0,0,0,0,15.8,3,0,0.0,0,0,0,0,86.4,19,22,0,0.0,0,0,0,0,84.2,16,0,0.0,0,0,0,0,0,0
Tre Brown,55677,CB,SEA,9,0,29,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.5,1,187,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tommy Eichenberg,101488,LB,LV,4,0,23,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,11.4,4,35,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Luke McCaffrey,101634,WR,WAS,1,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Isaiah Foskey,102728,ED,NO,8,1,20,0,0,0,0,0,0,39.4,13,0,0.0,0,0,1,0,100.0,33,33,0,0.0,1,0,0,0,60.6,20,0,0.0,0,0,0,0,0,1
Amik Robertson,55619,CB,DET,17,0,11,0,0,0,0,0,0,33.3,5,0,0.0,0,0,0,0,3.3,15,456,0,0.0,0,0,0,0,66.7,10,0,0.0,0,0,0,0,0,0
Levi Drake Rodriguez,165670,DI,MIN,1,0,18,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Genard Avery,49699,ED,IND,1,0,14,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Kei'Trel Clark,104163,CB,ARZ,6,0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.6,1,61,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Elijah Hicks,55584,S,CHI,8,0,6,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,197,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
DJ Coleman,106310,ED,JAX,1,0,15,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,80.0,4,5,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Truman Jones,106527,ED,NE,1,0,19,0,0,0,0,0,0,12.5,2,0,0.0,0,0,0,0,100.0,16,16,0,0.0,0,0,0,0,87.5,14,0,0.0,0,1,1,0,1,1
Jamie Sheriff,121433,ED,SEA,1,0,29,0,0,0,0,0,0,87.5,7,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,12.5,1,0,0.0,0,0,0,0,0,0
Troy Hill,9881,CB,TB,6,0,30,0,0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,5.8,8,139,0,0.0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
Art Green,123666,CB,NYG,2,0,21,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.7,1,27,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Michael Burton,9601,FB,DEN,2,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Bobby McCain,9578,S,MIN,2,0,18,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,10.3,3,29,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Kareem Jackson,5545,S,BUF,1,0,4,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,7.1,2,28,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kelee Ringo,124035,CB,PHI,11,0,24,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.5,1,67,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kwon Alexander,9557,LB,DET,5,0,11,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,6.7,2,30,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Carl Davis Jr.,9523,DI,WAS,3,1,32,0,0,1,0,0,0,89.5,17,0,0.0,0,0,0,0,100.0,21,21,0,0.0,0,0,0,0,10.5,2,0,0.0,0,0,0,0,0,0
Taylor Rapp,51172,S,BUF,14,0,4,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,1.3,6,448,0,0.0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,0,0
Benton Whitley,54444,ED,ARZ,1,0,1,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Carrington Valentine,53750,CB,GB,13,0,12,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,326,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Curtis Jacobs,129785,LB,NE,3,0,19,0,0,0,0,0,0,100.0,5,0,0.0,0,0,0,0,45.5,5,11,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shaquil Barrett,9000,ED,TB,1,1,30,0,0,1,0,0,0,50.0,4,0,0.0,0,0,0,0,80.0,8,10,0,0.0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,0,0
Noah Sewell,131722,LB,CHI,2,0,6,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mitchell Agude,131787,ED,DET,3,0,11,0,0,0,0,0,0,41.7,10,0,0.0,0,0,1,0,96.0,24,25,0,0.0,0,0,0,0,58.3,14,0,0.0,0,0,0,0,0,1
Jeremy Reaves,50406,S,WAS,2,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Clark Phillips III,131871,CB,ATL,16,0,2,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.8,2,246,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jaylen Watson,131960,CB,KC,6,0,16,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.9,4,207,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Myles Harden,141857,CB,CLV,4,0,8,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.9,1,34,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Davis,50431,CB,CIN,2,0,7,0,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,15.2,5,33,0,0.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Kamren Kinchens,143946,S,LA,16,0,26,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,330,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jaylinn Hawkins,51423,S,NE,16,0,19,0,0,0,0,0,0,52.9,9,0,0.0,0,0,0,0,5.1,17,333,0,0.0,0,0,0,0,47.1,8,0,0.0,0,0,0,0,0,0
James Williams,143955,LB,TEN,4,0,31,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.1,4,44,0,0.0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,0,0
Jimmie Ward,8665,S,HST,10,0,13,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,1.8,5,278,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
C.J. Mosley,8652,LB,NYJ,4,0,22,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,4.7,2,43,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tony Jefferson,8361,S,LAC,6,0,27,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.9,1,116,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Marcus Epps,51391,S,LV,3,0,23,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,4.0,4,100,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Avonte Maddox,50543,CB,PHI,14,0,24,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.0,2,207,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Bo Richter,145962,ED,MIN,3,0,18,0,0,0,0,0,0,90.0,18,0,0.0,0,0,1,0,83.3,20,24,0,0.0,0,0,0,0,10.0,2,0,0.0,0,0,0,0,0,1
Calen Bullock,146424,S,HST,17,0,13,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,579,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Terrell Edmunds,51334,S,PIT,6,0,25,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.5,2,57,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
