player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Starling Thomas V,83098,CB,ARZ,17,5,4.4,1,0,1,60.9,60.9,62.4,78.1,58.0,67.5,13.3,2,3,319,324,1.3,4,8
Pat Surtain II,83119,CB,DEN,15,6,3.5,1,0,10,87.4,85.6,25.7,42.2,80.5,90.3,0.0,0,11,319,327,0.9,3,4
Jalyn Armour-Davis,83120,CB,BLT,3,0,,0,0,3,57.2,58.6,79.2,,65.4,53.8,,0,1,28,31,0.0,0,0
Josh Jobe,83122,CB,SEA,10,5,4.7,2,0,29,49.9,51.0,43.3,,64.5,68.3,11.1,1,5,125,130,1.6,2,3
Jamien Sherwood,83175,LB,NYJ,17,28,3.1,0,0,22,66.2,73.8,68.3,68.1,77.1,67.3,11.7,11,1,448,465,7.6,34,55
Roger McCreary,83176,CB,TEN,15,3,1.9,0,0,31,58.4,61.3,55.5,61.5,71.2,45.0,22.2,4,2,226,233,4.0,9,11
Tyson Campbell,83217,CB,JAX,12,8,6.4,1,0,15,63.8,62.9,88.3,57.5,54.5,69.6,19.0,4,4,306,318,1.0,3,9
Divaad Wilson,83218,CB,NYG,1,0,3.0,0,0,21,52.3,55.8,74.4,,65.9,76.8,0.0,0,0,12,12,8.3,1,1
Otis Reese IV,83219,LB,TEN,3,2,2.7,0,0,31,56.7,54.4,76.8,59.7,54.2,65.1,11.1,1,0,44,44,4.5,2,6
Chris Smith II,83220,S,LV,1,1,,0,0,23,65.6,74.6,68.1,,66.2,31.5,0.0,0,0,8,8,0.0,0,0
Quan Martin,83236,S,WAS,16,16,10.7,0,1,32,53.0,59.2,87.9,62.3,70.2,67.8,16.0,8,0,385,390,1.6,6,26
Kerby Joseph,83239,S,DET,17,6,9.9,1,0,11,92.2,91.3,67.3,63.5,83.2,88.6,7.7,3,1,322,334,3.4,11,30
Sydney Brown,83241,S,PHI,6,0,17.0,0,0,24,84.6,89.9,79.9,,68.5,39.8,0.0,0,0,33,33,0.0,0,1
JuJu Brents,83256,CB,IND,2,2,13.0,0,0,14,51.1,55.6,78.4,,72.0,66.4,0.0,0,0,28,29,0.0,0,1
Kaevon Merriweather,83257,S,TB,6,2,12.0,1,0,30,62.0,65.7,81.2,82.1,61.9,65.0,0.0,0,1,68,71,0.0,0,1
Riley Moss,83259,CB,DEN,14,5,6.4,1,0,10,58.0,60.5,87.0,79.0,64.4,56.3,17.2,5,6,284,289,3.2,9,19
Percy Butler,83271,S,WAS,16,8,4.9,0,0,32,43.5,43.9,81.1,55.6,50.7,55.7,18.2,4,0,170,173,2.9,5,10
Terell Smith,83302,CB,CHI,10,1,3.3,0,0,6,76.5,78.5,81.8,,78.7,71.9,0.0,0,0,83,86,3.6,3,4
Jordan Howden,83305,S,NO,14,9,6.9,0,0,20,63.5,67.9,86.5,53.5,77.2,90.5,0.0,0,0,163,165,1.8,3,12
Keidron Smith,83310,S,DEN,2,1,,0,0,10,37.9,39.8,73.6,59.1,62.5,27.2,0.0,0,1,9,9,0.0,0,0
Cam Taylor-Britt,83326,CB,CIN,17,4,13.5,2,0,7,64.3,63.6,13.6,68.9,68.4,64.5,11.8,2,11,391,395,0.5,2,11
Greg Newsome II,83341,CB,CLV,13,0,6.2,0,0,8,54.0,52.2,53.1,44.9,52.1,30.1,37.5,3,3,209,213,1.0,2,5
Kitan Oladapo,83349,S,GB,3,1,6.0,0,0,12,68.7,72.9,79.3,,67.4,78.9,0.0,0,0,22,23,0.0,0,1
Cory Trice Jr.,83353,CB,PIT,4,1,4.8,0,0,25,75.3,69.4,7.9,,47.5,75.5,16.7,1,2,64,64,3.1,2,4
Tyrek Funderburk,83356,CB,TB,5,0,,0,0,30,55.1,53.3,81.6,,43.6,28.4,100.0,1,0,51,55,0.0,0,0
Christian Izien,83360,S,TB,13,5,8.0,0,0,30,55.3,57.6,85.2,51.3,67.9,45.8,22.7,5,2,192,198,3.6,7,12
Jaycee Horn,83375,CB,CAR,15,10,6.5,4,0,5,57.7,64.3,63.4,86.9,80.9,69.4,11.1,4,12,464,482,3.2,15,22
Israel Mukuamu,83377,S,DAL,14,0,0.5,0,0,9,48.2,48.5,83.0,47.4,56.9,69.8,33.3,1,0,59,62,1.7,1,2
Kyler Gordon,83451,CB,CHI,15,12,1.7,0,0,6,76.0,76.0,83.3,49.6,76.3,61.1,12.9,4,1,281,288,4.6,13,15
Beanie Bishop Jr.,83459,CB,PIT,15,0,15.0,0,0,25,57.1,55.6,19.9,60.2,55.8,60.1,25.0,1,3,166,171,0.6,1,3
Alontae Taylor,83469,CB,NO,17,7,4.9,0,1,20,35.4,45.0,51.2,70.1,82.1,36.6,14.7,5,6,385,397,2.3,9,22
Myles Cole,83500,ED,JAX,8,3,1.3,0,0,15,45.9,34.0,85.5,44.9,38.4,27.1,33.3,3,1,66,72,3.0,2,3
Jaden Crumedy,83508,DI,CAR,5,3,5.1,0,0,5,59.3,42.5,81.1,52.9,42.1,48.1,8.3,1,0,62,64,8.1,5,8
Javontae Jean-Baptiste,83514,ED,WAS,12,4,2.9,0,0,32,50.5,59.2,86.3,52.9,66.8,77.7,0.0,0,0,91,92,5.5,5,7
Amari Burney,83811,LB,LV,10,1,-0.5,0,0,23,54.6,57.2,78.8,67.1,55.7,43.0,40.0,2,0,38,41,5.3,2,2
Corey Ballentine,83833,CB,GB,4,0,13.0,0,0,12,54.6,53.5,78.8,,48.2,52.0,0.0,0,0,13,16,0.0,0,1
Jevon Holland,83873,S,MIA,15,7,9.4,0,1,17,57.1,63.0,86.8,62.5,73.4,48.5,20.0,7,0,298,312,2.3,7,21
Talanoa Hufanga,83903,S,SF,7,8,5.5,0,0,28,52.4,57.8,24.4,60.0,74.5,66.3,8.0,2,1,134,136,5.2,7,15
Josh Newton,84268,CB,CIN,11,0,3.8,1,0,7,60.9,60.9,85.1,54.5,57.9,49.1,16.7,1,5,158,159,1.9,3,5
Miles Battle,84301,CB,NE,1,0,,0,0,19,81.7,80.6,74.4,,60.9,75.2,,0,0,5,6,0.0,0,0
Jahan Dotson,84375,WR,PHI,1,0,,1,0,24,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Markees Watts,84537,ED,TB,2,0,,0,0,30,65.1,70.2,72.5,60.9,60.0,,,0,0,2,2,0.0,0,0
Darius Muasau,86008,LB,NYG,10,8,2.9,0,0,21,50.4,58.9,81.8,51.1,68.1,57.9,12.2,5,0,213,217,9.9,21,28
Rico Payton,86957,CB,NO,3,0,,0,0,20,65.3,66.2,81.7,,63.6,72.5,,0,0,9,9,0.0,0,0
Chris Williams,87178,DI,CHI,17,5,4.4,0,0,6,60.8,45.5,66.3,61.1,36.8,27.9,16.7,4,1,160,162,4.4,7,15
Titus Leo,87743,ED,NE,1,0,-2.0,0,0,19,,68.6,71.9,68.2,61.5,70.5,0.0,0,0,5,5,20.0,1,1
Khristian Boyd,88444,DI,NO,6,3,6.0,0,0,20,,51.9,79.4,54.4,52.1,70.3,0.0,0,0,36,38,0.0,0,1
Gabriel Murphy,89099,ED,MIN,2,0,4.0,0,0,18,62.3,68.3,77.4,62.7,65.2,67.4,0.0,0,0,13,13,7.7,1,1
Charles Woods,89148,CB,LA,2,0,41.0,0,0,26,65.3,54.2,79.4,,44.2,26.6,50.0,1,0,8,8,0.0,0,1
Kyle Dugger,90621,S,NE,13,11,5.0,0,0,19,34.8,44.3,84.7,69.0,59.7,53.8,18.4,9,2,316,320,4.7,15,29
Brodric Martin,91288,DI,DET,1,0,1.0,0,0,11,60.0,37.9,75.1,53.0,42.5,68.6,0.0,0,0,11,12,9.1,1,1
Daniel Hardy,91336,ED,CHI,4,0,-1.0,0,0,6,63.8,70.8,78.8,55.3,70.1,70.6,0.0,0,0,8,8,12.5,1,1
E.J. Speed,94351,LB,IND,15,12,3.0,0,0,14,46.3,56.4,47.2,49.7,71.5,48.2,19.0,16,2,437,448,8.2,36,56
Jonathan Harris,94361,DI,CAR,7,1,3.3,0,0,5,60.0,49.0,81.5,51.2,50.5,73.2,0.0,0,0,52,54,7.7,4,6
Anthony Pittman,94372,LB,DET,2,0,,0,0,11,37.5,44.0,74.2,53.8,62.9,,,0,0,3,3,0.0,0,0
Jordan Davis,94854,DI,PHI,17,8,2.3,0,0,24,82.9,65.9,85.8,65.0,57.6,28.2,20.0,6,0,191,194,5.8,11,16
Keilan Robinson,97097,HB,JAX,1,0,,0,0,15,,60.7,89.4,,60.0,,,0,0,1,1,0.0,0,0
Malik Washington,97108,WR,MIA,1,0,,1,0,17,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Mike Sainristil,97180,CB,WAS,17,8,7.1,0,1,32,64.1,66.1,88.2,51.8,69.5,61.7,12.5,4,2,382,386,1.6,6,20
Reddy Steward,97289,CB,CHI,1,0,,0,0,6,72.7,75.1,73.2,65.6,56.8,79.4,,0,0,7,7,0.0,0,0
Dell Pettus,97290,S,NE,14,5,7.8,0,0,19,72.1,73.9,83.3,63.3,69.4,83.9,5.6,1,1,124,128,4.8,6,12
Thomas Harper,97325,S,LV,9,3,4.8,0,0,23,76.4,78.3,83.6,75.6,55.4,68.4,12.5,1,0,39,41,2.6,1,4
Cameron Mitchell,97340,CB,CLV,15,2,3.5,0,0,8,55.3,52.9,83.8,47.5,44.3,27.4,33.3,3,1,131,134,1.5,2,4
Dadrion Taylor-Demerson,97348,S,ARZ,13,6,5.1,0,1,1,70.0,75.5,81.9,49.9,80.6,53.8,10.0,2,0,84,86,6.0,5,12
Christian Roland-Wallace,97374,CB,KC,6,2,4.0,1,0,16,61.0,62.6,11.4,63.6,72.2,90.0,0.0,0,1,43,44,11.6,5,8
Jarrian Jones,97486,CB,JAX,17,4,3.2,0,0,15,62.5,69.0,84.8,74.7,88.4,32.0,0.0,0,2,222,232,2.7,6,6
Nick Cross,97514,S,IND,17,15,5.6,0,0,14,64.3,70.3,68.6,51.0,80.2,70.4,9.4,8,2,496,508,5.0,25,62
Dax Hill,97519,CB,CIN,5,3,4.6,0,0,7,68.0,68.2,21.0,81.8,66.0,38.7,18.8,3,1,119,120,3.4,4,10
Drake Thomas,97525,LB,SEA,5,1,,0,0,29,43.9,48.4,72.4,55.8,64.2,26.7,0.0,0,0,13,14,0.0,0,0
Tyrique Stevenson,97562,CB,CHI,16,5,6.5,1,0,6,58.4,58.9,37.9,,63.7,56.0,17.9,7,5,362,368,2.5,9,27
Elijah Chatman,97568,DI,NYG,14,6,3.1,0,0,21,59.1,58.9,68.6,59.8,57.7,76.7,0.0,0,1,150,155,4.0,6,13
Tyler Davis,97610,DI,LA,16,5,2.5,0,0,26,58.0,51.7,63.5,60.7,50.3,54.3,3.7,1,1,165,168,9.1,15,21
Josh Wallace,97676,CB,LA,11,0,6.0,0,0,26,37.9,39.8,79.8,61.8,46.6,42.7,0.0,0,1,70,72,0.0,0,1
Brandon Joseph,97680,S,DET,6,2,18.5,0,0,11,57.2,52.2,80.1,,40.4,53.5,42.9,3,0,48,49,0.0,0,2
Alex Austin,97683,CB,NE,6,0,,0,0,19,63.9,61.1,82.6,,44.8,50.9,100.0,1,1,99,103,0.0,0,0
Dorian Williams,97694,LB,BUF,15,19,4.8,0,1,4,40.2,61.6,83.2,73.1,78.9,66.4,8.8,6,0,272,284,9.9,27,43
Ronnie Hickman Jr.,97702,S,CLV,14,7,9.3,0,0,8,71.3,77.2,83.5,61.6,81.7,69.5,12.0,3,0,175,179,1.7,3,15
Storm Duck,97705,CB,MIA,12,2,8.7,0,0,17,54.8,55.5,84.3,,56.8,30.1,30.8,4,2,124,129,2.4,3,7
Omar Speights,97723,LB,LA,11,10,4.1,0,0,26,53.9,66.8,84.0,51.7,78.3,79.2,0.0,0,0,200,204,8.0,16,29
Mohamed Kamara,97731,ED,MIA,2,1,,0,0,17,30.3,51.7,75.1,68.8,60.3,28.6,0.0,0,0,9,9,0.0,0,0
Javon Solomon,97821,ED,BUF,9,1,1.0,0,0,4,62.1,73.1,82.3,72.9,59.1,50.9,0.0,0,0,44,44,11.4,5,6
Martin Emerson Jr.,97872,CB,CLV,17,6,11.3,3,1,8,48.4,47.9,18.2,,55.8,47.3,29.0,9,8,316,324,1.9,6,16
Tyler Nubin,97895,S,NYG,13,17,5.1,0,0,21,58.1,65.8,85.2,60.7,76.6,79.4,10.9,6,2,330,339,4.2,14,32
Adetomiwa Adebawore,97934,DI,IND,11,1,1.0,0,0,14,,57.9,40.4,63.6,56.1,30.0,16.7,1,1,59,61,5.1,3,4
Levelle Bailey,97956,LB,DEN,1,0,3.5,0,0,10,52.2,24.2,67.9,60.0,48.9,75.1,0.0,0,0,5,5,20.0,1,2
Derick Hall,98130,ED,SEA,17,8,4.1,0,0,29,71.8,60.0,54.4,67.6,45.7,51.0,15.8,3,3,251,268,2.4,6,8
Jordan Magee,98155,LB,WAS,2,0,,0,0,32,63.9,65.1,94.4,58.2,62.4,,,0,0,8,8,0.0,0,0
Jalen Graham,98165,LB,SF,4,1,0.7,0,0,28,68.4,71.5,74.9,53.3,68.9,79.9,0.0,0,0,25,25,12.0,3,3
DeWayne Carter,98175,DI,BUF,11,5,0.9,0,0,4,62.0,41.4,84.9,48.7,40.1,40.4,13.3,2,0,145,152,4.1,6,8
Derek Stingley Jr.,98253,CB,HST,17,2,6.8,0,0,13,74.9,73.9,87.4,,61.3,56.8,16.7,3,2,370,376,1.6,6,13
Colby Wooden,98312,DI,GB,12,4,3.4,0,0,12,54.9,47.8,56.8,58.9,46.5,58.0,5.6,1,1,83,85,7.2,6,13
Alex Wright,98318,ED,CLV,4,1,3.5,0,0,8,64.2,60.2,0.0,67.2,54.5,55.5,0.0,0,2,37,37,5.4,2,2
George Karlaftis,98319,ED,KC,16,3,3.4,0,0,16,55.8,68.4,91.7,69.5,56.6,51.5,8.3,2,0,250,258,5.2,13,19
Marshawn Kneeland,98344,ED,DAL,11,5,2.8,0,0,9,62.2,50.8,87.7,53.4,47.2,28.3,23.5,4,0,105,108,4.8,5,8
Kayvon Thibodeaux,98444,ED,NYG,12,2,4.8,1,0,21,63.1,69.0,25.2,72.0,65.6,29.1,21.7,5,6,223,228,5.4,12,16
Eric Watts,98459,ED,NYJ,14,5,5.1,0,0,22,78.7,66.1,87.2,46.1,72.1,78.5,0.0,0,0,125,129,3.2,4,7
Zach Harrison,98503,DI,ATL,17,10,1.9,0,0,2,67.1,67.2,63.2,61.4,64.0,67.3,5.0,1,1,118,120,5.9,7,9
Tatum Bethune,98532,LB,SF,4,3,,0,0,28,76.0,72.9,72.0,66.0,57.5,57.1,40.0,2,0,28,28,0.0,0,0
Anfernee Orji,98568,LB,NO,7,4,1.9,0,0,20,49.5,55.2,87.6,47.6,64.1,50.1,12.5,2,0,79,83,7.6,6,10
Swayze Bozeman,98634,LB,KC,1,0,16.5,0,0,16,65.7,60.3,67.5,,54.7,76.2,0.0,0,0,3,3,0.0,0,2
Kaiir Elam,98693,CB,BUF,8,3,7.7,0,0,4,67.0,70.2,84.1,76.6,75.6,87.9,0.0,0,2,103,104,1.9,2,3
Mohamoud Diabate,98780,LB,CLV,13,11,2.4,0,0,8,48.1,51.9,21.4,51.7,63.2,37.3,18.5,10,2,267,273,9.0,24,33
Ty'Ron Hopper,98781,LB,GB,3,0,8.0,0,0,12,53.1,60.7,71.6,,68.8,49.3,50.0,1,0,6,7,0.0,0,1
Jay Ward,98833,S,MIN,5,0,,0,0,18,63.6,63.0,80.7,54.0,61.8,,,0,0,8,8,0.0,0,0
Cor'Dale Flott,98834,CB,NYG,14,6,5.4,0,0,21,61.7,62.2,85.7,68.8,58.4,48.2,19.0,4,1,298,304,1.3,4,11
Cam Smith,98837,CB,MIA,6,1,,1,0,17,30.1,33.6,81.4,60.0,70.9,78.4,0.0,0,4,26,29,0.0,0,0
Jaylen McCollough,98845,S,LA,13,8,8.4,3,0,26,64.5,62.0,0.0,67.1,58.7,74.5,6.3,1,4,75,79,4.0,3,7
Demani Richardson,98852,S,CAR,7,7,7.8,0,0,5,58.6,60.1,39.7,51.1,66.9,74.5,20.0,6,1,183,189,2.7,5,17
Jordan Battle,98857,S,CIN,13,9,4.1,0,0,7,53.0,53.1,81.8,45.5,59.0,61.4,12.9,4,0,160,162,6.3,10,18
Nehemiah Pritchett,98875,CB,SEA,4,2,6.0,0,0,29,35.6,29.5,0.0,,27.0,26.9,40.0,2,1,50,52,0.0,0,1
AJ Finley,98887,S,SEA,5,0,,0,0,29,70.3,71.9,75.0,59.1,62.1,80.5,,0,0,12,12,0.0,0,0
Deantre Prince,98888,CB,JAX,5,0,9.0,0,0,15,65.0,50.6,78.9,,26.5,26.3,75.0,3,1,47,48,0.0,0,1
Brandin Echols,98900,CB,NYJ,11,2,4.1,1,0,22,61.2,56.0,41.8,,40.1,32.7,29.4,5,1,157,163,3.2,5,10
Zacch Pickens,98911,DI,CHI,9,5,4.4,0,0,6,59.3,45.5,83.6,57.6,42.1,62.9,5.9,1,0,120,124,5.8,7,11
DeMarvin Leal,98919,ED,PIT,5,0,13.0,0,0,25,61.8,68.3,80.2,55.4,73.8,71.6,0.0,0,0,22,22,0.0,0,1
Justin Eboigbe,98925,DI,LAC,5,0,9.0,0,0,27,,34.5,75.9,56.2,37.0,67.3,0.0,0,0,17,18,0.0,0,1
Travon Walker,98940,ED,JAX,17,14,2.6,0,0,15,60.9,68.2,55.1,65.2,69.2,44.1,15.7,8,5,329,340,6.7,22,29
Zion Logue,98944,DI,BUF,2,1,4.0,0,0,4,,30.3,78.1,52.6,31.0,68.7,0.0,0,0,18,20,5.6,1,1
Darius Robinson,98946,DI,ARZ,6,2,3.3,0,0,1,,48.4,82.3,48.4,53.4,74.7,0.0,0,0,61,64,6.6,4,6
Isaiah McGuire,98948,ED,CLV,16,7,0.3,0,2,8,58.4,83.3,90.1,67.1,86.1,61.1,4.2,1,0,224,227,6.3,14,16
Henry To'oTo'o,98982,LB,HST,15,23,3.4,0,0,13,55.6,61.0,85.5,60.6,65.4,47.3,19.2,15,1,335,341,7.5,25,40
Christian Harris,98996,LB,HST,3,5,4.7,0,0,13,38.7,40.0,0.0,56.0,56.1,37.6,0.0,0,1,67,67,4.5,3,7
Owen Pappoe,99006,LB,ARZ,8,1,6.3,0,0,1,76.9,63.0,78.9,48.2,45.4,40.9,11.1,1,0,37,39,5.4,2,7
Nolan Smith,99014,ED,PHI,16,7,3.0,0,1,24,62.0,76.1,61.2,70.2,77.6,70.9,3.8,1,2,218,224,4.1,9,18
Jermaine Johnson,99015,ED,NYJ,2,2,0.0,0,0,22,62.1,41.7,0.0,62.3,40.4,27.1,33.3,2,2,33,35,6.1,2,2
Nakobe Dean,99018,LB,PHI,15,23,4.3,0,0,24,60.8,75.3,86.0,82.5,80.4,63.3,8.1,7,1,304,313,12.5,38,56
T'Vondre Sweat,99321,DI,TEN,17,19,2.0,0,0,31,66.1,76.1,77.6,64.7,75.0,69.7,2.0,1,2,322,331,6.2,20,29
Jordan Jefferson,99325,DI,JAX,8,4,3.7,0,0,15,59.8,62.7,44.1,62.6,63.3,73.8,0.0,0,1,87,91,4.6,4,9
Dee Winters,99376,LB,SF,15,6,4.1,0,0,28,80.0,66.4,79.5,48.2,51.2,62.9,19.2,5,0,196,202,4.1,8,15
Khalid Duke,99387,ED,TEN,1,0,1.0,0,0,31,,80.3,74.7,77.5,66.5,69.6,0.0,0,0,9,9,11.1,1,1
Tykee Smith,99500,CB,TB,13,3,0.7,2,0,30,69.0,70.2,24.2,54.5,88.1,58.0,13.3,2,4,134,140,6.7,9,10
Garrett Williams,99723,CB,ARZ,16,9,5.6,0,0,1,83.7,82.0,84.4,64.0,65.1,58.9,21.9,7,1,248,254,2.4,6,16
Jarvis Brownlee Jr.,99734,CB,TEN,17,17,3.1,1,0,31,55.9,59.4,43.2,41.7,77.7,51.9,10.0,4,9,387,398,2.8,11,19
Andrew Booth Jr.,99744,CB,DAL,4,3,5.8,0,0,9,28.7,35.6,79.5,,79.5,75.7,0.0,0,2,55,56,3.6,2,4
SirVocea Dennis,99767,LB,TB,4,1,2.5,0,0,30,74.3,67.3,78.7,51.2,54.1,33.2,16.7,1,1,24,24,4.2,1,4
Ruke Orhorhoro,99768,DI,ATL,8,4,-0.7,0,0,2,60.6,56.2,81.5,55.0,56.7,55.6,12.5,1,0,40,43,7.5,3,3
Renardo Green,99773,CB,SF,15,6,7.3,1,0,28,74.3,69.2,58.1,,46.9,59.7,19.2,5,3,283,286,0.4,1,15
Amare Barno,99780,ED,CAR,5,1,,0,0,5,65.6,58.4,78.7,56.4,56.9,74.2,0.0,0,0,12,12,0.0,0,0
Calijah Kancey,99822,DI,TB,12,2,0.5,0,0,30,71.1,50.4,20.5,64.5,36.2,53.1,7.7,1,5,154,159,5.8,9,10
Kyu Blu Kelly,100375,CB,LV,1,0,10.0,0,0,23,46.6,49.4,70.4,58.7,62.3,74.9,0.0,0,1,5,5,0.0,0,1
Brandon Dorlus,100452,DI,ATL,2,0,2.3,0,0,2,,63.0,74.8,53.2,66.4,29.2,25.0,1,0,11,11,9.1,1,3
Laiatu Latu,100551,ED,IND,17,5,2.6,0,1,14,49.9,72.1,81.3,72.1,63.4,29.8,19.2,5,1,229,235,5.2,12,16
Jacob Cowing,100894,WR,SF,3,0,,0,0,28,,60.7,60.0,,60.0,,,0,2,3,3,0.0,0,0
Sauce Gardner,100903,CB,NYJ,15,2,7.8,1,0,22,73.1,70.2,63.5,78.5,53.6,48.6,23.1,6,10,371,385,1.9,7,18
Ja'Quan McMillian,100931,CB,DEN,17,3,3.7,0,0,10,61.8,59.9,68.8,55.0,52.0,67.2,20.0,4,7,220,225,3.2,7,13
Ray Davis,101072,HB,BUF,1,0,,1,0,4,,60.0,60.4,,60.0,,,0,2,1,1,0.0,0,0
Jacoby Windmon,101226,LB,CAR,4,4,2.6,0,0,5,52.7,50.5,0.0,64.0,55.5,60.1,18.2,2,1,58,61,1.7,1,5
Patrick McMorris,101309,S,MIA,1,0,35.0,0,0,17,61.2,61.7,76.8,57.2,60.0,70.8,0.0,0,0,1,1,0.0,0,1
JL Skinner,101311,S,DEN,4,0,6.0,0,0,10,61.7,66.6,97.3,60.0,64.2,77.3,0.0,0,0,15,15,0.0,0,1
Jerrick Reed II,101322,S,SEA,1,0,,0,0,29,62.0,62.8,71.8,,60.0,,,0,0,1,1,0.0,0,0
Joey Porter Jr.,101364,CB,PIT,16,7,6.4,5,0,25,55.6,55.0,10.4,60.0,60.4,60.3,16.0,4,15,343,353,1.2,4,14
DJ Turner II,101376,CB,CIN,9,0,16.7,0,0,7,68.4,67.8,85.7,,57.1,57.1,40.0,2,3,176,179,0.6,1,3
Deonte Banks,101384,CB,NYG,14,2,11.0,1,0,21,50.3,50.9,62.1,70.4,52.8,72.9,15.4,2,6,334,339,1.2,4,9
Devon Witherspoon,101388,CB,SEA,17,9,7.9,0,0,29,68.7,75.8,49.4,78.3,90.0,52.8,14.9,7,6,394,420,3.8,15,31
Dane Belton,101398,S,NYG,12,9,7.3,0,0,21,61.3,63.0,82.7,57.2,64.4,72.6,7.7,2,0,182,187,2.2,4,15
Adisa Isaac,101406,ED,BLT,3,2,1.7,0,0,3,62.0,66.2,77.1,53.8,73.0,75.2,0.0,0,0,8,8,12.5,1,3
Mazi Smith,101419,DI,DAL,17,10,2.7,1,0,9,61.4,34.8,48.6,49.6,35.9,54.0,7.7,3,3,281,290,6.0,17,26
David Ojabo,101420,ED,BLT,13,2,3.7,0,0,3,42.5,55.1,84.5,56.5,58.7,29.0,28.6,2,0,71,74,2.8,2,3
Mike Morris,101421,DI,SEA,7,1,1.0,0,0,29,60.0,54.4,79.1,51.9,57.6,71.4,0.0,0,0,33,35,3.0,1,1
Sam Okuayinonu,101425,ED,SF,16,6,2.2,0,1,28,56.0,54.1,60.1,61.6,49.3,52.9,10.0,3,2,193,198,8.8,17,21
Leo Chenal,101463,LB,KC,17,8,2.4,0,1,16,75.0,83.6,86.5,54.5,90.2,80.3,2.8,1,0,190,194,7.9,15,27
Maema Njongmeta,101465,LB,CIN,7,0,6.0,0,0,7,71.1,78.4,74.7,,72.7,80.3,0.0,0,0,14,14,7.1,1,1
Tommy Eichenberg,101488,LB,LV,5,1,6.5,1,0,23,27.5,29.8,79.0,53.8,69.4,38.0,25.0,1,1,40,40,0.0,0,2
Jack Campbell,101515,LB,DET,17,31,2.9,0,0,11,72.2,77.4,88.6,55.1,81.5,81.9,7.4,6,3,309,320,10.7,33,44
Keeanu Benton,101536,DI,PIT,17,8,2.7,0,0,25,74.1,68.2,76.3,75.7,45.3,34.4,15.2,5,1,264,270,6.1,16,20
Jaquan Brisker,101665,S,CHI,5,3,3.9,0,0,6,63.5,65.3,27.9,70.3,66.7,69.4,5.6,1,1,119,122,5.9,7,14
Jared Verse,101912,ED,LA,17,14,2.1,1,1,26,55.3,86.2,51.8,83.7,78.4,29.1,20.3,13,5,310,320,9.0,28,37
Isaiah Land,102108,ED,IND,9,0,-1.0,0,0,14,60.0,49.1,26.1,57.9,48.3,71.4,0.0,0,1,26,26,3.8,1,1
Kyle Hamilton,102684,S,BLT,17,10,4.7,0,0,3,87.9,90.1,69.4,89.0,89.4,48.5,13.6,6,2,325,335,5.2,17,28
Isaiah Foskey,102728,ED,NO,9,1,3.7,0,0,20,60.0,54.9,80.9,51.2,58.0,74.6,0.0,0,0,32,32,6.3,2,3
Andre Carter II,102780,ED,LV,2,0,,0,0,23,60.0,48.3,0.0,65.8,55.1,28.6,100.0,1,1,5,5,0.0,0,0
JD Bertrand,102787,LB,ATL,8,2,3.8,0,0,2,39.5,49.8,5.5,66.1,77.2,51.5,12.5,1,1,37,38,5.4,2,5
Marist Liufau,102789,LB,DAL,17,6,2.7,1,0,9,46.3,49.4,28.7,65.6,54.1,52.0,10.3,3,3,249,255,6.0,15,20
Cam Hart,102955,CB,LAC,10,2,6.5,1,0,27,55.4,56.6,10.2,75.3,69.0,77.0,11.1,1,6,129,134,0.8,1,6
Jarius Monroe,103580,S,NYJ,2,0,3.0,0,0,22,50.9,51.1,70.4,58.3,60.9,79.3,0.0,0,0,5,5,20.0,1,1
Omar Brown,103590,S,GB,1,0,,0,0,12,61.3,62.0,67.8,,60.0,,,0,0,1,1,0.0,0,0
Kei'Trel Clark,104163,CB,ARZ,10,0,0.0,0,0,1,65.7,71.7,79.7,77.2,81.5,69.3,0.0,0,0,34,34,5.9,2,2
Chris Edmonds,105737,S,CLV,1,0,,0,0,8,,61.3,66.3,,60.0,,,0,0,3,3,0.0,0,0
Jalyx Hunt,105989,ED,PHI,11,2,3.0,0,0,24,71.4,65.1,83.1,56.9,66.1,53.9,0.0,0,0,97,100,4.1,4,8
Brandon Codrington,106248,CB,BUF,5,0,11.0,0,0,4,50.5,50.1,77.5,,50.9,80.8,0.0,0,1,22,22,4.5,1,2
Kenny Dyson Jr.,106277,ED,CAR,1,1,,0,0,5,60.0,35.1,72.6,64.7,35.4,69.9,0.0,0,0,4,4,0.0,0,0
DJ Coleman,106310,ED,JAX,1,2,,0,0,15,61.3,54.7,91.3,54.4,53.9,73.0,0.0,0,0,6,6,0.0,0,0
Chris Smith,106524,DI,DET,5,1,4.0,0,0,11,60.0,61.5,78.8,62.8,57.8,26.4,33.3,1,0,22,23,0.0,0,1
Truman Jones,106527,ED,NE,1,0,0.0,0,0,19,68.8,69.6,73.8,53.8,65.8,72.8,0.0,0,0,3,3,33.3,1,1
Joe Andreessen,108177,LB,BUF,6,0,4.6,0,0,4,70.9,72.4,77.3,71.7,62.0,72.6,0.0,0,0,42,42,7.1,3,5
